startTime,settlementDate,settlementPeriod,price_GBP_per_MWh,dataProvider
2024-12-03T11:30:00Z,2024-12-03,24,124.21,APXMIDP
2024-12-03T12:00:00Z,2024-12-03,25,125.79,APXMIDP
2024-12-03T12:30:00Z,2024-12-03,26,123.63,APXMIDP
2024-12-03T13:00:00Z,2024-12-03,27,137.48,APXMIDP
2024-12-03T13:30:00Z,2024-12-03,28,134.0,APXMIDP
2024-12-03T14:00:00Z,2024-12-03,29,143.25,APXMIDP
2024-12-03T14:30:00Z,2024-12-03,30,141.62,APXMIDP
2024-12-03T15:00:00Z,2024-12-03,31,157.96,APXMIDP
2024-12-03T15:30:00Z,2024-12-03,32,160.18,APXMIDP
2024-12-03T16:00:00Z,2024-12-03,33,168.7,APXMIDP
2024-12-03T16:30:00Z,2024-12-03,34,173.33,APXMIDP
2024-12-03T17:00:00Z,2024-12-03,35,170.75,APXMIDP
2024-12-03T17:30:00Z,2024-12-03,36,171.41,APXMIDP
2024-12-03T18:00:00Z,2024-12-03,37,170.69,APXMIDP
2024-12-03T18:30:00Z,2024-12-03,38,166.26,APXMIDP
2024-12-03T19:00:00Z,2024-12-03,39,131.02,APXMIDP
2024-12-03T19:30:00Z,2024-12-03,40,127.73,APXMIDP
2024-12-03T20:00:00Z,2024-12-03,41,123.55,APXMIDP
2024-12-03T20:30:00Z,2024-12-03,42,115.53,APXMIDP
2024-12-03T21:00:00Z,2024-12-03,43,111.93,APXMIDP
2024-12-03T21:30:00Z,2024-12-03,44,110.29,APXMIDP
2024-12-03T22:00:00Z,2024-12-03,45,104.75,APXMIDP
2024-12-03T22:30:00Z,2024-12-03,46,102.24,APXMIDP
2024-12-03T23:00:00Z,2024-12-03,47,97.69,APXMIDP
2024-12-03T23:30:00Z,2024-12-03,48,94.55,APXMIDP
2024-12-04T00:00:00Z,2024-12-04,1,90.84,APXMIDP
2024-12-04T00:30:00Z,2024-12-04,2,96.88,APXMIDP
2024-12-04T01:00:00Z,2024-12-04,3,96.76,APXMIDP
2024-12-04T01:30:00Z,2024-12-04,4,97.77,APXMIDP
2024-12-04T02:00:00Z,2024-12-04,5,93.11,APXMIDP
2024-12-04T02:30:00Z,2024-12-04,6,90.78,APXMIDP
2024-12-04T03:00:00Z,2024-12-04,7,92.4,APXMIDP
2024-12-04T03:30:00Z,2024-12-04,8,90.97,APXMIDP
2024-12-04T04:00:00Z,2024-12-04,9,90.53,APXMIDP
2024-12-04T04:30:00Z,2024-12-04,10,90.37,APXMIDP
2024-12-04T05:00:00Z,2024-12-04,11,106.68,APXMIDP
2024-12-04T05:30:00Z,2024-12-04,12,104.47,APXMIDP
2024-12-04T06:00:00Z,2024-12-04,13,128.67,APXMIDP
2024-12-04T06:30:00Z,2024-12-04,14,147.71,APXMIDP
2024-12-04T07:00:00Z,2024-12-04,15,170.77,APXMIDP
2024-12-04T07:30:00Z,2024-12-04,16,187.41,APXMIDP
2024-12-04T08:00:00Z,2024-12-04,17,164.68,APXMIDP
2024-12-04T08:30:00Z,2024-12-04,18,157.78,APXMIDP
2024-12-04T09:00:00Z,2024-12-04,19,147.36,APXMIDP
2024-12-04T09:30:00Z,2024-12-04,20,139.1,APXMIDP
2024-12-04T10:00:00Z,2024-12-04,21,138.64,APXMIDP
2024-12-04T10:30:00Z,2024-12-04,22,137.63,APXMIDP
2024-12-04T11:00:00Z,2024-12-04,23,132.25,APXMIDP
2024-12-04T11:30:00Z,2024-12-04,24,128.51,APXMIDP
2024-12-04T12:00:00Z,2024-12-04,25,139.31,APXMIDP
2024-12-04T12:30:00Z,2024-12-04,26,137.91,APXMIDP
2024-12-04T13:00:00Z,2024-12-04,27,131.73,APXMIDP
2024-12-04T13:30:00Z,2024-12-04,28,124.49,APXMIDP
2024-12-04T14:00:00Z,2024-12-04,29,124.54,APXMIDP
2024-12-04T14:30:00Z,2024-12-04,30,125.1,APXMIDP
2024-12-04T15:00:00Z,2024-12-04,31,128.92,APXMIDP
2024-12-04T15:30:00Z,2024-12-04,32,124.1,APXMIDP
2024-12-04T16:00:00Z,2024-12-04,33,146.12,APXMIDP
2024-12-04T16:30:00Z,2024-12-04,34,145.52,APXMIDP
2024-12-04T17:00:00Z,2024-12-04,35,136.05,APXMIDP
2024-12-04T17:30:00Z,2024-12-04,36,130.74,APXMIDP
2024-12-04T18:00:00Z,2024-12-04,37,129.17,APXMIDP
2024-12-04T18:30:00Z,2024-12-04,38,124.27,APXMIDP
2024-12-04T19:00:00Z,2024-12-04,39,108.26,APXMIDP
2024-12-04T19:30:00Z,2024-12-04,40,103.31,APXMIDP
2024-12-04T20:00:00Z,2024-12-04,41,100.44,APXMIDP
2024-12-04T20:30:00Z,2024-12-04,42,103.77,APXMIDP
2024-12-04T21:00:00Z,2024-12-04,43,101.0,APXMIDP
2024-12-04T21:30:00Z,2024-12-04,44,96.63,APXMIDP
2024-12-04T22:00:00Z,2024-12-04,45,98.53,APXMIDP
2024-12-04T22:30:00Z,2024-12-04,46,94.4,APXMIDP
2024-12-04T23:00:00Z,2024-12-04,47,92.37,APXMIDP
2024-12-04T23:30:00Z,2024-12-04,48,92.54,APXMIDP
2024-12-05T00:00:00Z,2024-12-05,1,82.19,APXMIDP
2024-12-05T00:30:00Z,2024-12-05,2,91.61,APXMIDP
2024-12-05T01:00:00Z,2024-12-05,3,94.66,APXMIDP
2024-12-05T01:30:00Z,2024-12-05,4,94.43,APXMIDP
2024-12-05T02:00:00Z,2024-12-05,5,92.61,APXMIDP
2024-12-05T02:30:00Z,2024-12-05,6,94.11,APXMIDP
2024-12-05T03:00:00Z,2024-12-05,7,88.42,APXMIDP
2024-12-05T03:30:00Z,2024-12-05,8,86.83,APXMIDP
2024-12-05T04:00:00Z,2024-12-05,9,88.08,APXMIDP
2024-12-05T04:30:00Z,2024-12-05,10,86.69,APXMIDP
2024-12-05T05:00:00Z,2024-12-05,11,99.57,APXMIDP
2024-12-05T05:30:00Z,2024-12-05,12,99.82,APXMIDP
2024-12-05T06:00:00Z,2024-12-05,13,102.42,APXMIDP
2024-12-05T06:30:00Z,2024-12-05,14,103.61,APXMIDP
2024-12-05T07:00:00Z,2024-12-05,15,106.31,APXMIDP
2024-12-05T07:30:00Z,2024-12-05,16,113.56,APXMIDP
2024-12-05T08:00:00Z,2024-12-05,17,111.73,APXMIDP
2024-12-05T08:30:00Z,2024-12-05,18,116.9,APXMIDP
2024-12-05T09:00:00Z,2024-12-05,19,94.75,APXMIDP
2024-12-05T09:30:00Z,2024-12-05,20,102.45,APXMIDP
2024-12-05T10:00:00Z,2024-12-05,21,102.43,APXMIDP
2024-12-05T10:30:00Z,2024-12-05,22,100.37,APXMIDP
2024-12-05T11:00:00Z,2024-12-05,23,94.15,APXMIDP
2024-12-05T11:30:00Z,2024-12-05,24,93.28,APXMIDP
2024-12-05T12:00:00Z,2024-12-05,25,98.5,APXMIDP
2024-12-05T12:30:00Z,2024-12-05,26,100.01,APXMIDP
2024-12-05T13:00:00Z,2024-12-05,27,104.51,APXMIDP
2024-12-05T13:30:00Z,2024-12-05,28,104.34,APXMIDP
2024-12-05T14:00:00Z,2024-12-05,29,99.48,APXMIDP
2024-12-05T14:30:00Z,2024-12-05,30,93.24,APXMIDP
2024-12-05T15:00:00Z,2024-12-05,31,100.49,APXMIDP
2024-12-05T15:30:00Z,2024-12-05,32,104.56,APXMIDP
2024-12-05T16:00:00Z,2024-12-05,33,107.46,APXMIDP
2024-12-05T16:30:00Z,2024-12-05,34,107.89,APXMIDP
2024-12-05T17:00:00Z,2024-12-05,35,103.84,APXMIDP
2024-12-05T17:30:00Z,2024-12-05,36,96.77,APXMIDP
2024-12-05T18:00:00Z,2024-12-05,37,94.49,APXMIDP
2024-12-05T18:30:00Z,2024-12-05,38,94.05,APXMIDP
2024-12-05T19:00:00Z,2024-12-05,39,90.02,APXMIDP
2024-12-05T19:30:00Z,2024-12-05,40,84.39,APXMIDP
2024-12-05T20:00:00Z,2024-12-05,41,78.23,APXMIDP
2024-12-05T20:30:00Z,2024-12-05,42,64.41,APXMIDP
2024-12-05T21:00:00Z,2024-12-05,43,63.97,APXMIDP
2024-12-05T21:30:00Z,2024-12-05,44,46.44,APXMIDP
2024-12-05T22:00:00Z,2024-12-05,45,36.82,APXMIDP
2024-12-05T22:30:00Z,2024-12-05,46,20.89,APXMIDP
2024-12-05T23:00:00Z,2024-12-05,47,13.46,APXMIDP
2024-12-05T23:30:00Z,2024-12-05,48,3.68,APXMIDP
2024-12-06T00:00:00Z,2024-12-06,1,2.98,APXMIDP
2024-12-06T00:30:00Z,2024-12-06,2,7.24,APXMIDP
2024-12-06T01:00:00Z,2024-12-06,3,1.56,APXMIDP
2024-12-06T01:30:00Z,2024-12-06,4,3.88,APXMIDP
2024-12-06T02:00:00Z,2024-12-06,5,16.01,APXMIDP
2024-12-06T02:30:00Z,2024-12-06,6,13.04,APXMIDP
2024-12-06T03:00:00Z,2024-12-06,7,7.0,APXMIDP
2024-12-06T03:30:00Z,2024-12-06,8,7.0,APXMIDP
2024-12-06T04:00:00Z,2024-12-06,9,7.98,APXMIDP
2024-12-06T04:30:00Z,2024-12-06,10,11.07,APXMIDP
2024-12-06T05:00:00Z,2024-12-06,11,48.0,APXMIDP
2024-12-06T05:30:00Z,2024-12-06,12,67.08,APXMIDP
2024-12-06T06:00:00Z,2024-12-06,13,74.38,APXMIDP
2024-12-06T06:30:00Z,2024-12-06,14,88.91,APXMIDP
2024-12-06T07:00:00Z,2024-12-06,15,97.62,APXMIDP
2024-12-06T07:30:00Z,2024-12-06,16,103.97,APXMIDP
2024-12-06T08:00:00Z,2024-12-06,17,104.85,APXMIDP
2024-12-06T08:30:00Z,2024-12-06,18,104.44,APXMIDP
2024-12-06T09:00:00Z,2024-12-06,19,90.66,APXMIDP
2024-12-06T09:30:00Z,2024-12-06,20,95.86,APXMIDP
2024-12-06T10:00:00Z,2024-12-06,21,93.6,APXMIDP
2024-12-06T10:30:00Z,2024-12-06,22,98.49,APXMIDP
2024-12-06T11:00:00Z,2024-12-06,23,89.72,APXMIDP
2024-12-06T11:30:00Z,2024-12-06,24,96.35,APXMIDP
2024-12-06T12:00:00Z,2024-12-06,25,101.51,APXMIDP
2024-12-06T12:30:00Z,2024-12-06,26,104.2,APXMIDP
2024-12-06T13:00:00Z,2024-12-06,27,99.8,APXMIDP
2024-12-06T13:30:00Z,2024-12-06,28,99.82,APXMIDP
2024-12-06T14:00:00Z,2024-12-06,29,98.88,APXMIDP
2024-12-06T14:30:00Z,2024-12-06,30,97.11,APXMIDP
2024-12-06T15:00:00Z,2024-12-06,31,107.84,APXMIDP
2024-12-06T15:30:00Z,2024-12-06,32,106.25,APXMIDP
2024-12-06T16:00:00Z,2024-12-06,33,111.15,APXMIDP
2024-12-06T16:30:00Z,2024-12-06,34,105.16,APXMIDP
2024-12-06T17:00:00Z,2024-12-06,35,112.35,APXMIDP
2024-12-06T17:30:00Z,2024-12-06,36,104.55,APXMIDP
2024-12-06T18:00:00Z,2024-12-06,37,110.76,APXMIDP
2024-12-06T18:30:00Z,2024-12-06,38,98.08,APXMIDP
2024-12-06T19:00:00Z,2024-12-06,39,90.42,APXMIDP
2024-12-06T19:30:00Z,2024-12-06,40,99.38,APXMIDP
2024-12-06T20:00:00Z,2024-12-06,41,90.23,APXMIDP
2024-12-06T20:30:00Z,2024-12-06,42,88.67,APXMIDP
2024-12-06T21:00:00Z,2024-12-06,43,82.77,APXMIDP
2024-12-06T21:30:00Z,2024-12-06,44,81.05,APXMIDP
2024-12-06T22:00:00Z,2024-12-06,45,77.97,APXMIDP
2024-12-06T22:30:00Z,2024-12-06,46,70.79,APXMIDP
2024-12-06T23:00:00Z,2024-12-06,47,65.82,APXMIDP
2024-12-06T23:30:00Z,2024-12-06,48,66.03,APXMIDP
2024-12-07T00:00:00Z,2024-12-07,1,56.56,APXMIDP
2024-12-07T00:30:00Z,2024-12-07,2,57.93,APXMIDP
2024-12-07T01:00:00Z,2024-12-07,3,54.1,APXMIDP
2024-12-07T01:30:00Z,2024-12-07,4,50.35,APXMIDP
2024-12-07T02:00:00Z,2024-12-07,5,44.91,APXMIDP
2024-12-07T02:30:00Z,2024-12-07,6,42.78,APXMIDP
2024-12-07T03:00:00Z,2024-12-07,7,39.1,APXMIDP
2024-12-07T03:30:00Z,2024-12-07,8,42.44,APXMIDP
2024-12-07T04:00:00Z,2024-12-07,9,46.49,APXMIDP
2024-12-07T04:30:00Z,2024-12-07,10,49.88,APXMIDP
2024-12-07T05:00:00Z,2024-12-07,11,32.12,APXMIDP
2024-12-07T05:30:00Z,2024-12-07,12,28.16,APXMIDP
2024-12-07T06:00:00Z,2024-12-07,13,32.0,APXMIDP
2024-12-07T06:30:00Z,2024-12-07,14,33.85,APXMIDP
2024-12-07T07:00:00Z,2024-12-07,15,30.16,APXMIDP
2024-12-07T07:30:00Z,2024-12-07,16,39.96,APXMIDP
2024-12-07T08:00:00Z,2024-12-07,17,32.22,APXMIDP
2024-12-07T08:30:00Z,2024-12-07,18,55.62,APXMIDP
2024-12-07T09:00:00Z,2024-12-07,19,86.04,APXMIDP
2024-12-07T09:30:00Z,2024-12-07,20,97.98,APXMIDP
2024-12-07T10:00:00Z,2024-12-07,21,101.19,APXMIDP
2024-12-07T10:30:00Z,2024-12-07,22,104.42,APXMIDP
2024-12-07T11:00:00Z,2024-12-07,23,112.44,APXMIDP
2024-12-07T11:30:00Z,2024-12-07,24,111.32,APXMIDP
2024-12-07T12:00:00Z,2024-12-07,25,110.71,APXMIDP
2024-12-07T12:30:00Z,2024-12-07,26,109.36,APXMIDP
2024-12-07T13:00:00Z,2024-12-07,27,107.54,APXMIDP
2024-12-07T13:30:00Z,2024-12-07,28,104.1,APXMIDP
2024-12-07T14:00:00Z,2024-12-07,29,104.0,APXMIDP
2024-12-07T14:30:00Z,2024-12-07,30,100.64,APXMIDP
2024-12-07T15:00:00Z,2024-12-07,31,92.4,APXMIDP
2024-12-07T15:30:00Z,2024-12-07,32,93.84,APXMIDP
2024-12-07T16:00:00Z,2024-12-07,33,101.95,APXMIDP
2024-12-07T16:30:00Z,2024-12-07,34,103.21,APXMIDP
2024-12-07T17:00:00Z,2024-12-07,35,104.14,APXMIDP
2024-12-07T17:30:00Z,2024-12-07,36,104.42,APXMIDP
2024-12-07T18:00:00Z,2024-12-07,37,99.91,APXMIDP
2024-12-07T18:30:00Z,2024-12-07,38,96.36,APXMIDP
2024-12-07T19:00:00Z,2024-12-07,39,90.06,APXMIDP
2024-12-07T19:30:00Z,2024-12-07,40,74.28,APXMIDP
2024-12-07T20:00:00Z,2024-12-07,41,71.42,APXMIDP
2024-12-07T20:30:00Z,2024-12-07,42,55.24,APXMIDP
2024-12-07T21:00:00Z,2024-12-07,43,52.51,APXMIDP
2024-12-07T21:30:00Z,2024-12-07,44,50.75,APXMIDP
2024-12-07T22:00:00Z,2024-12-07,45,54.7,APXMIDP
2024-12-07T22:30:00Z,2024-12-07,46,36.19,APXMIDP
2024-12-07T23:00:00Z,2024-12-07,47,48.95,APXMIDP
2024-12-07T23:30:00Z,2024-12-07,48,42.74,APXMIDP
2024-12-08T00:00:00Z,2024-12-08,1,32.45,APXMIDP
2024-12-08T00:30:00Z,2024-12-08,2,39.85,APXMIDP
2024-12-08T01:00:00Z,2024-12-08,3,31.31,APXMIDP
2024-12-08T01:30:00Z,2024-12-08,4,24.11,APXMIDP
2024-12-08T02:00:00Z,2024-12-08,5,21.95,APXMIDP
2024-12-08T02:30:00Z,2024-12-08,6,17.97,APXMIDP
2024-12-08T03:00:00Z,2024-12-08,7,9.07,APXMIDP
2024-12-08T03:30:00Z,2024-12-08,8,6.68,APXMIDP
2024-12-08T04:00:00Z,2024-12-08,9,20.24,APXMIDP
2024-12-08T04:30:00Z,2024-12-08,10,17.32,APXMIDP
2024-12-08T05:00:00Z,2024-12-08,11,11.17,APXMIDP
2024-12-08T05:30:00Z,2024-12-08,12,9.73,APXMIDP
2024-12-08T06:00:00Z,2024-12-08,13,9.55,APXMIDP
2024-12-08T06:30:00Z,2024-12-08,14,31.86,APXMIDP
2024-12-08T07:00:00Z,2024-12-08,15,26.4,APXMIDP
2024-12-08T07:30:00Z,2024-12-08,16,24.83,APXMIDP
2024-12-08T08:00:00Z,2024-12-08,17,21.2,APXMIDP
2024-12-08T08:30:00Z,2024-12-08,18,35.75,APXMIDP
2024-12-08T09:00:00Z,2024-12-08,19,33.0,APXMIDP
2024-12-08T09:30:00Z,2024-12-08,20,60.89,APXMIDP
2024-12-08T10:00:00Z,2024-12-08,21,66.52,APXMIDP
2024-12-08T10:30:00Z,2024-12-08,22,66.6,APXMIDP
2024-12-08T11:00:00Z,2024-12-08,23,70.27,APXMIDP
2024-12-08T11:30:00Z,2024-12-08,24,72.38,APXMIDP
2024-12-08T12:00:00Z,2024-12-08,25,80.73,APXMIDP
2024-12-08T12:30:00Z,2024-12-08,26,78.42,APXMIDP
2024-12-08T13:00:00Z,2024-12-08,27,90.97,APXMIDP
2024-12-08T13:30:00Z,2024-12-08,28,92.57,APXMIDP
2024-12-08T14:00:00Z,2024-12-08,29,91.84,APXMIDP
2024-12-08T14:30:00Z,2024-12-08,30,96.52,APXMIDP
2024-12-08T15:00:00Z,2024-12-08,31,102.9,APXMIDP
2024-12-08T15:30:00Z,2024-12-08,32,106.97,APXMIDP
2024-12-08T16:00:00Z,2024-12-08,33,109.54,APXMIDP
2024-12-08T16:30:00Z,2024-12-08,34,112.46,APXMIDP
2024-12-08T17:00:00Z,2024-12-08,35,113.76,APXMIDP
2024-12-08T17:30:00Z,2024-12-08,36,116.42,APXMIDP
2024-12-08T18:00:00Z,2024-12-08,37,116.65,APXMIDP
2024-12-08T18:30:00Z,2024-12-08,38,114.37,APXMIDP
2024-12-08T19:00:00Z,2024-12-08,39,100.0,APXMIDP
2024-12-08T19:30:00Z,2024-12-08,40,94.75,APXMIDP
2024-12-08T20:00:00Z,2024-12-08,41,94.55,APXMIDP
2024-12-08T20:30:00Z,2024-12-08,42,95.29,APXMIDP
2024-12-08T21:00:00Z,2024-12-08,43,98.05,APXMIDP
2024-12-08T21:30:00Z,2024-12-08,44,97.93,APXMIDP
2024-12-08T22:00:00Z,2024-12-08,45,82.12,APXMIDP
2024-12-08T22:30:00Z,2024-12-08,46,62.11,APXMIDP
2024-12-08T23:00:00Z,2024-12-08,47,39.05,APXMIDP
2024-12-08T23:30:00Z,2024-12-08,48,36.98,APXMIDP
2024-12-09T00:00:00Z,2024-12-09,1,34.19,APXMIDP
2024-12-09T00:30:00Z,2024-12-09,2,42.16,APXMIDP
2024-12-09T01:00:00Z,2024-12-09,3,27.35,APXMIDP
2024-12-09T01:30:00Z,2024-12-09,4,18.39,APXMIDP
2024-12-09T02:00:00Z,2024-12-09,5,16.15,APXMIDP
2024-12-09T02:30:00Z,2024-12-09,6,11.81,APXMIDP
2024-12-09T03:00:00Z,2024-12-09,7,5.07,APXMIDP
2024-12-09T03:30:00Z,2024-12-09,8,6.71,APXMIDP
2024-12-09T04:00:00Z,2024-12-09,9,7.32,APXMIDP
2024-12-09T04:30:00Z,2024-12-09,10,6.36,APXMIDP
2024-12-09T05:00:00Z,2024-12-09,11,20.63,APXMIDP
2024-12-09T05:30:00Z,2024-12-09,12,30.97,APXMIDP
2024-12-09T06:00:00Z,2024-12-09,13,72.56,APXMIDP
2024-12-09T06:30:00Z,2024-12-09,14,84.25,APXMIDP
2024-12-09T07:00:00Z,2024-12-09,15,93.82,APXMIDP
2024-12-09T07:30:00Z,2024-12-09,16,100.13,APXMIDP
2024-12-09T08:00:00Z,2024-12-09,17,101.92,APXMIDP
2024-12-09T08:30:00Z,2024-12-09,18,105.74,APXMIDP
2024-12-09T09:00:00Z,2024-12-09,19,118.47,APXMIDP
2024-12-09T09:30:00Z,2024-12-09,20,117.23,APXMIDP
2024-12-09T10:00:00Z,2024-12-09,21,118.01,APXMIDP
2024-12-09T10:30:00Z,2024-12-09,22,116.44,APXMIDP
2024-12-09T11:00:00Z,2024-12-09,23,118.98,APXMIDP
2024-12-09T11:30:00Z,2024-12-09,24,120.36,APXMIDP
2024-12-09T12:00:00Z,2024-12-09,25,117.07,APXMIDP
2024-12-09T12:30:00Z,2024-12-09,26,117.07,APXMIDP
2024-12-09T13:00:00Z,2024-12-09,27,114.12,APXMIDP
2024-12-09T13:30:00Z,2024-12-09,28,112.68,APXMIDP
2024-12-09T14:00:00Z,2024-12-09,29,112.5,APXMIDP
2024-12-09T14:30:00Z,2024-12-09,30,114.4,APXMIDP
2024-12-09T15:00:00Z,2024-12-09,31,118.54,APXMIDP
2024-12-09T15:30:00Z,2024-12-09,32,123.62,APXMIDP
2024-12-09T16:00:00Z,2024-12-09,33,129.43,APXMIDP
2024-12-09T16:30:00Z,2024-12-09,34,127.95,APXMIDP
2024-12-09T17:00:00Z,2024-12-09,35,127.41,APXMIDP
2024-12-09T17:30:00Z,2024-12-09,36,129.59,APXMIDP
2024-12-09T18:00:00Z,2024-12-09,37,130.18,APXMIDP
2024-12-09T18:30:00Z,2024-12-09,38,126.36,APXMIDP
2024-12-09T19:00:00Z,2024-12-09,39,130.63,APXMIDP
2024-12-09T19:30:00Z,2024-12-09,40,119.8,APXMIDP
2024-12-09T20:00:00Z,2024-12-09,41,113.69,APXMIDP
2024-12-09T20:30:00Z,2024-12-09,42,111.33,APXMIDP
2024-12-09T21:00:00Z,2024-12-09,43,104.88,APXMIDP
2024-12-09T21:30:00Z,2024-12-09,44,99.11,APXMIDP
2024-12-09T22:00:00Z,2024-12-09,45,94.24,APXMIDP
2024-12-09T22:30:00Z,2024-12-09,46,92.34,APXMIDP
2024-12-09T23:00:00Z,2024-12-09,47,92.88,APXMIDP
2024-12-09T23:30:00Z,2024-12-09,48,86.29,APXMIDP
2024-12-10T00:00:00Z,2024-12-10,1,89.4,APXMIDP
2024-12-10T00:30:00Z,2024-12-10,2,92.33,APXMIDP
2024-12-10T01:00:00Z,2024-12-10,3,88.09,APXMIDP
2024-12-10T01:30:00Z,2024-12-10,4,87.6,APXMIDP
2024-12-10T02:00:00Z,2024-12-10,5,84.31,APXMIDP
2024-12-10T02:30:00Z,2024-12-10,6,83.45,APXMIDP
2024-12-10T03:00:00Z,2024-12-10,7,81.08,APXMIDP
2024-12-10T03:30:00Z,2024-12-10,8,80.79,APXMIDP
2024-12-10T04:00:00Z,2024-12-10,9,80.84,APXMIDP
2024-12-10T04:30:00Z,2024-12-10,10,75.66,APXMIDP
2024-12-10T05:00:00Z,2024-12-10,11,83.67,APXMIDP
2024-12-10T05:30:00Z,2024-12-10,12,72.48,APXMIDP
2024-12-10T06:00:00Z,2024-12-10,13,90.39,APXMIDP
2024-12-10T06:30:00Z,2024-12-10,14,86.99,APXMIDP
2024-12-10T07:00:00Z,2024-12-10,15,96.82,APXMIDP
2024-12-10T07:30:00Z,2024-12-10,16,129.24,APXMIDP
2024-12-10T08:00:00Z,2024-12-10,17,123.16,APXMIDP
2024-12-10T08:30:00Z,2024-12-10,18,118.23,APXMIDP
2024-12-10T09:00:00Z,2024-12-10,19,96.47,APXMIDP
2024-12-10T09:30:00Z,2024-12-10,20,96.75,APXMIDP
2024-12-10T10:00:00Z,2024-12-10,21,94.67,APXMIDP
2024-12-10T10:30:00Z,2024-12-10,22,93.8,APXMIDP
2024-12-10T11:00:00Z,2024-12-10,23,91.66,APXMIDP
2024-12-10T11:30:00Z,2024-12-10,24,91.56,APXMIDP
2024-12-10T12:00:00Z,2024-12-10,25,98.38,APXMIDP
2024-12-10T12:30:00Z,2024-12-10,26,105.88,APXMIDP
2024-12-10T13:00:00Z,2024-12-10,27,111.89,APXMIDP
2024-12-10T13:30:00Z,2024-12-10,28,114.34,APXMIDP
2024-12-10T14:00:00Z,2024-12-10,29,117.7,APXMIDP
2024-12-10T14:30:00Z,2024-12-10,30,120.09,APXMIDP
2024-12-10T15:00:00Z,2024-12-10,31,149.83,APXMIDP
2024-12-10T15:30:00Z,2024-12-10,32,154.86,APXMIDP
2024-12-10T16:00:00Z,2024-12-10,33,145.37,APXMIDP
2024-12-10T16:30:00Z,2024-12-10,34,146.56,APXMIDP
2024-12-10T17:00:00Z,2024-12-10,35,156.19,APXMIDP
2024-12-10T17:30:00Z,2024-12-10,36,158.94,APXMIDP
2024-12-10T18:00:00Z,2024-12-10,37,161.37,APXMIDP
2024-12-10T18:30:00Z,2024-12-10,38,163.34,APXMIDP
2024-12-10T19:00:00Z,2024-12-10,39,137.1,APXMIDP
2024-12-10T19:30:00Z,2024-12-10,40,129.44,APXMIDP
2024-12-10T20:00:00Z,2024-12-10,41,122.63,APXMIDP
2024-12-10T20:30:00Z,2024-12-10,42,119.27,APXMIDP
2024-12-10T21:00:00Z,2024-12-10,43,116.69,APXMIDP
2024-12-10T21:30:00Z,2024-12-10,44,109.17,APXMIDP
2024-12-10T22:00:00Z,2024-12-10,45,110.86,APXMIDP
2024-12-10T22:30:00Z,2024-12-10,46,97.39,APXMIDP
2024-12-10T23:00:00Z,2024-12-10,47,92.66,APXMIDP
2024-12-10T23:30:00Z,2024-12-10,48,95.03,APXMIDP
2024-12-11T00:00:00Z,2024-12-11,1,101.64,APXMIDP
2024-12-11T00:30:00Z,2024-12-11,2,107.81,APXMIDP
2024-12-11T01:00:00Z,2024-12-11,3,93.86,APXMIDP
2024-12-11T01:30:00Z,2024-12-11,4,91.23,APXMIDP
2024-12-11T02:00:00Z,2024-12-11,5,82.69,APXMIDP
2024-12-11T02:30:00Z,2024-12-11,6,86.78,APXMIDP
2024-12-11T03:00:00Z,2024-12-11,7,95.95,APXMIDP
2024-12-11T03:30:00Z,2024-12-11,8,83.23,APXMIDP
2024-12-11T04:00:00Z,2024-12-11,9,87.12,APXMIDP
2024-12-11T04:30:00Z,2024-12-11,10,81.25,APXMIDP
2024-12-11T05:00:00Z,2024-12-11,11,84.36,APXMIDP
2024-12-11T05:30:00Z,2024-12-11,12,88.92,APXMIDP
2024-12-11T06:00:00Z,2024-12-11,13,92.59,APXMIDP
2024-12-11T06:30:00Z,2024-12-11,14,130.32,APXMIDP
2024-12-11T07:00:00Z,2024-12-11,15,174.46,APXMIDP
2024-12-11T07:30:00Z,2024-12-11,16,204.53,APXMIDP
2024-12-11T08:00:00Z,2024-12-11,17,162.72,APXMIDP
2024-12-11T08:30:00Z,2024-12-11,18,198.12,APXMIDP
2024-12-11T09:00:00Z,2024-12-11,19,208.91,APXMIDP
2024-12-11T09:30:00Z,2024-12-11,20,214.92,APXMIDP
2024-12-11T10:00:00Z,2024-12-11,21,208.56,APXMIDP
2024-12-11T10:30:00Z,2024-12-11,22,203.64,APXMIDP
2024-12-11T11:00:00Z,2024-12-11,23,180.75,APXMIDP
2024-12-11T11:30:00Z,2024-12-11,24,185.41,APXMIDP
2024-12-11T12:00:00Z,2024-12-11,25,194.82,APXMIDP
2024-12-11T12:30:00Z,2024-12-11,26,220.32,APXMIDP
2024-12-11T13:00:00Z,2024-12-11,27,221.83,APXMIDP
2024-12-11T13:30:00Z,2024-12-11,28,220.72,APXMIDP
2024-12-11T14:00:00Z,2024-12-11,29,215.3,APXMIDP
2024-12-11T14:30:00Z,2024-12-11,30,209.76,APXMIDP
2024-12-11T15:00:00Z,2024-12-11,31,256.44,APXMIDP
2024-12-11T15:30:00Z,2024-12-11,32,257.13,APXMIDP
2024-12-11T16:00:00Z,2024-12-11,33,308.82,APXMIDP
2024-12-11T16:30:00Z,2024-12-11,34,281.43,APXMIDP
2024-12-11T17:00:00Z,2024-12-11,35,238.66,APXMIDP
2024-12-11T17:30:00Z,2024-12-11,36,241.63,APXMIDP
2024-12-11T18:00:00Z,2024-12-11,37,262.95,APXMIDP
